Exchange,Token,Ltp,Change,Exchange Timestamp,Volume
1,1330,1839.45,4294966121,2020-09-02 14:42:22,2768381
1,1330,1839.1,4294966086,2020-09-02 14:42:23,2769461
1,1330,1839.45,4294966121,2020-09-02 14:42:23,2769569
1,1330,1839.5,4294966126,2020-09-02 14:42:24,2770385
1,1330,1839.45,4294966121,2020-09-02 14:42:26,2770466
1,1330,1839.45,4294966121,2020-09-02 14:42:26,2770474
1,1330,1839.05,4294966081,2020-09-02 14:42:27,2770575
1,1330,1839.45,4294966121,2020-09-02 14:42:29,2770586
1,1330,1839.45,4294966121,2020-09-02 14:42:29,2770585
1,1330,1839.45,4294966121,2020-09-02 14:42:31,2771086
1,1330,1839.05,4294966081,2020-09-02 14:42:32,2771188
1,1330,1839.05,4294966081,2020-09-02 14:42:32,2771304
1,1330,1839.2,4294966096,2020-09-02 14:42:34,2771362
1,1330,1839.2,4294966096,2020-09-02 14:42:35,2771370
1,1330,1839.2,4294966096,2020-09-02 14:42:36,2771371
1,1330,1839.2,4294966096,2020-09-02 14:42:36,2771402
1,1330,1839.05,4294966081,2020-09-02 14:42:37,2771540
1,1330,1839.15,4294966091,2020-09-02 14:42:39,2771564
1,1330,1839.05,4294966081,2020-09-02 14:42:40,2771667
1,1330,1839.15,4294966091,2020-09-02 14:42:41,2771777
1,1330,1839.15,4294966091,2020-09-02 14:42:41,2771788
1,1330,1839.15,4294966091,2020-09-02 14:42:42,2771790
1,1330,1839.15,4294966091,2020-09-02 14:42:43,2771791
1,1330,1839.1,4294966086,2020-09-02 14:42:44,2772871
1,1330,1839.05,4294966081,2020-09-02 14:42:46,2772901
1,1330,1839.05,4294966081,2020-09-02 14:42:47,2773053
1,1330,1839.1,4294966086,2020-09-02 14:42:47,2773068
1,1330,1838.15,4294965991,2020-09-02 14:42:48,2773369
1,1330,1838.95,4294966071,2020-09-02 14:42:50,2773551
1,1330,1839.0,4294966076,2020-09-02 14:42:50,2773710
1,1330,1839.0,4294966076,2020-09-02 14:42:51,2773958
1,1330,1839.0,4294966076,2020-09-02 14:42:53,2773982
1,1330,1838.6,4294966036,2020-09-02 14:42:53,2774005
1,1330,1838.8,4294966056,2020-09-02 14:42:55,2774029
1,1330,1838.8,4294966056,2020-09-02 14:42:55,2774027
1,1330,1838.8,4294966056,2020-09-02 14:42:56,2774134
1,1330,1838.35,4294966011,2020-09-02 14:42:58,2774163
1,1330,1838.15,4294965991,2020-09-02 14:42:58,2774905
1,1330,1838.3,4294966006,2020-09-02 14:42:59,2776179
1,1330,1838.0,4294965976,2020-09-02 14:43:00,2776806
1,1330,1838.0,4294965976,2020-09-02 14:43:02,2777042
1,1330,1837.9,4294965966,2020-09-02 14:43:03,2777070
1,1330,1837.9,4294965966,2020-09-02 14:43:03,2777090
1,1330,1837.4,4294965916,2020-09-02 14:43:04,2777584
1,1330,1837.4,4294965916,2020-09-02 14:43:06,2777584
1,1330,1837.4,4294965916,2020-09-02 14:43:06,2777592
1,1330,1837.4,4294965916,2020-09-02 14:43:07,2777592
1,1330,1837.45,4294965921,2020-09-02 14:43:09,2777897
1,1330,1837.45,4294965921,2020-09-02 14:43:09,2777897
1,1330,1837.35,4294965911,2020-09-02 14:43:10,2777977
1,1330,1837.35,4294965911,2020-09-02 14:43:11,2777977
1,1330,1837.45,4294965921,2020-09-02 14:43:12,2780100
1,1330,1837.35,4294965911,2020-09-02 14:43:14,2780151
1,1330,1837.65,4294965941,2020-09-02 14:43:15,2780173
1,1330,1837.65,4294965941,2020-09-02 14:43:16,2780183
1,1330,1837.35,4294965911,2020-09-02 14:43:16,2780259
1,1330,1837.65,4294965941,2020-09-02 14:43:17,2780260
1,1330,1837.95,4294965971,2020-09-02 14:43:18,2780310
1,1330,1837.95,4294965971,2020-09-02 14:43:19,2780310
1,1330,1837.35,4294965911,2020-09-02 14:43:21,2780331
1,1330,1837.35,4294965911,2020-09-02 14:43:21,2780331
1,1330,1837.5,4294965926,2020-09-02 14:43:22,2780471
1,1330,1837.5,4294965926,2020-09-02 14:43:23,2780587
1,1330,1837.5,4294965926,2020-09-02 14:43:24,2782014
1,1330,1837.8,4294965956,2020-09-02 14:43:26,2786137
1,1330,1837.95,4294965971,2020-09-02 14:43:26,2782217
1,1330,1837.45,4294965921,2020-09-02 14:43:27,2786339
1,1330,1836.65,4294965841,2020-09-02 14:43:29,2786416
1,1330,1836.65,4294965841,2020-09-02 14:43:29,2786441
1,1330,1837.45,4294965921,2020-09-02 14:43:31,2786653
1,1330,1837.0,4294965876,2020-09-02 14:43:31,2786658
1,1330,1837.0,4294965876,2020-09-02 14:43:32,2786669
1,1330,1836.95,4294965871,2020-09-02 14:43:33,2786788
1,1330,1836.95,4294965871,2020-09-02 14:43:35,2786788
1,1330,1836.95,4294965871,2020-09-02 14:43:36,2787117
1,1330,1836.75,4294965851,2020-09-02 14:43:37,2787291
1,1330,1836.75,4294965851,2020-09-02 14:43:37,2787291
1,1330,1836.75,4294965851,2020-09-02 14:43:38,2787291
1,1330,1836.75,4294965851,2020-09-02 14:43:39,2787393
1,1330,1836.75,4294965851,2020-09-02 14:43:41,2787393
1,1330,1836.75,4294965851,2020-09-02 14:43:42,2787393
1,1330,1836.95,4294965871,2020-09-02 14:43:43,2788591
1,1330,1836.75,4294965851,2020-09-02 14:43:43,2788657
1,1330,1836.9,4294965866,2020-09-02 14:43:44,2788776
1,1330,1836.55,4294965831,2020-09-02 14:43:46,2788807
1,1330,1836.3,4294965806,2020-09-02 14:43:47,2789062
1,1330,1836.5,4294965826,2020-09-02 14:43:47,2789063
1,1330,1835.35,4294965711,2020-09-02 14:43:49,2790103
1,1330,1835.9,4294965766,2020-09-02 14:43:50,2790253
1,1330,1835.9,4294965766,2020-09-02 14:43:51,2790303
1,1330,1835.35,4294965711,2020-09-02 14:43:51,2790314
1,1330,1835.3,4294965706,2020-09-02 14:43:52,2790339
1,1330,1835.3,4294965706,2020-09-02 14:43:54,2790339
1,1330,1835.3,4294965706,2020-09-02 14:43:54,2790354
1,1330,1835.3,4294965706,2020-09-02 14:43:55,2790354
1,1330,1835.55,4294965731,2020-09-02 14:43:57,2790564
1,1330,1835.3,4294965706,2020-09-02 14:43:58,2790595
1,1330,1835.3,4294965706,2020-09-02 14:43:59,2790611
1,1330,1835.3,4294965706,2020-09-02 14:43:59,2790611
1,1330,1835.5,4294965726,2020-09-02 14:44:00,2790617
1,1330,1835.3,4294965706,2020-09-02 14:44:02,2790692
1,1330,1835.3,4294965706,2020-09-02 14:44:03,2790700
1,1330,1835.3,4294965706,2020-09-02 14:44:04,2790700
1,1330,1835.45,4294965721,2020-09-02 14:44:04,2790710
1,1330,1835.45,4294965721,2020-09-02 14:44:06,2790970
1,1330,1835.1,4294965686,2020-09-02 14:44:07,2791999
1,1330,1835.0,4294965676,2020-09-02 14:44:08,2794607
1,1330,1835.0,4294965676,2020-09-02 14:44:09,2794688
1,1330,1835.1,4294965686,2020-09-02 14:44:10,2794693
1,1330,1835.1,4294965686,2020-09-02 14:44:10,2794693
1,1330,1835.15,4294965691,2020-09-02 14:44:12,2794944
1,1330,1835.15,4294965691,2020-09-02 14:44:13,2794944
1,1330,1835.15,4294965691,2020-09-02 14:44:14,2795035
1,1330,1835.15,4294965691,2020-09-02 14:44:14,2795065
1,1330,1835.0,4294965676,2020-09-02 14:44:16,2795082
1,1330,1835.0,4294965676,2020-09-02 14:44:17,2795082
1,1330,1835.0,4294965676,2020-09-02 14:44:18,2795153
1,1330,1835.1,4294965686,2020-09-02 14:44:18,2795154
1,1330,1835.0,4294965676,2020-09-02 14:44:20,2795266
1,1330,1835.0,4294965676,2020-09-02 14:44:21,2796275
1,1330,1835.0,4294965676,2020-09-02 14:44:21,2796275
1,1330,1835.1,4294965686,2020-09-02 14:44:22,2796485
1,1330,1835.05,4294965681,2020-09-02 14:44:24,2796857
1,1330,1835.05,4294965681,2020-09-02 14:44:24,2796857
1,1330,1835.0,4294965676,2020-09-02 14:44:26,2797617
1,1330,1835.05,4294965681,2020-09-02 14:44:27,2800847
1,1330,1835.05,4294965681,2020-09-02 14:44:27,2800847
1,1330,1835.1,4294965686,2020-09-02 14:44:28,2801047
1,1330,1835.1,4294965686,2020-09-02 14:44:30,2801068
1,1330,1835.1,4294965686,2020-09-02 14:44:30,2801068
1,1330,1835.1,4294965686,2020-09-02 14:44:32,2801088
1,1330,1835.0,4294965676,2020-09-02 14:44:33,2801188
1,1330,1835.1,4294965686,2020-09-02 14:44:34,2801436
1,1330,1835.1,4294965686,2020-09-02 14:44:34,2801436
1,1330,1835.2,4294965696,2020-09-02 14:44:36,2802291
1,1330,1835.2,4294965696,2020-09-02 14:44:36,2802291
1,1330,1835.55,4294965731,2020-09-02 14:44:37,2802875
1,1330,1835.55,4294965731,2020-09-02 14:44:38,2803002
1,1330,1835.55,4294965731,2020-09-02 14:44:40,2803133
1,1330,1835.55,4294965731,2020-09-02 14:44:40,2803135
1,1330,1835.55,4294965731,2020-09-02 14:44:41,2803135
1,1330,1835.55,4294965731,2020-09-02 14:44:43,2803161
1,1330,1836.65,4294965841,2020-09-02 14:44:43,2803681
1,1330,1836.0,4294965776,2020-09-02 14:44:45,2804020
1,1330,1836.05,4294965781,2020-09-02 14:44:45,2804022
1,1330,1836.05,4294965781,2020-09-02 14:44:46,2804027
1,1330,1836.55,4294965831,2020-09-02 14:44:47,2804097
1,1330,1836.55,4294965831,2020-09-02 14:44:48,2804097
1,1330,1836.55,4294965831,2020-09-02 14:44:50,2804289
1,1330,1836.55,4294965831,2020-09-02 14:44:51,2804329
1,1330,1836.55,4294965831,2020-09-02 14:44:52,2804334
1,1330,1836.55,4294965831,2020-09-02 14:44:52,2804346
1,1330,1836.55,4294965831,2020-09-02 14:44:53,2804363
1,1330,1836.4,4294965816,2020-09-02 14:44:55,2804495
1,1330,1836.4,4294965816,2020-09-02 14:44:55,2804495
1,1330,1836.4,4294965816,2020-09-02 14:44:57,2804704
1,1330,1836.25,4294965801,2020-09-02 14:44:58,2804804
1,1330,1836.4,4294965816,2020-09-02 14:44:59,2804814
1,1330,1836.3,4294965806,2020-09-02 14:44:59,2804819
1,1330,1836.35,4294965811,2020-09-02 14:45:00,2804820
1,1330,1836.4,4294965816,2020-09-02 14:45:02,2805047
1,1330,1836.25,4294965801,2020-09-02 14:45:03,2805067
1,1330,1836.25,4294965801,2020-09-02 14:45:04,2805119
1,1330,1836.25,4294965801,2020-09-02 14:45:04,2805119
1,1330,1836.4,4294965816,2020-09-02 14:45:05,2805319
1,1330,1836.4,4294965816,2020-09-02 14:45:07,2805741
1,1330,1836.4,4294965816,2020-09-02 14:45:08,2805742
1,1330,1836.35,4294965811,2020-09-02 14:45:09,2805749
1,1330,1836.25,4294965801,2020-09-02 14:45:10,2805774
1,1330,1836.25,4294965801,2020-09-02 14:45:10,2805777
1,1330,1836.35,4294965811,2020-09-02 14:45:12,2805827
1,1330,1836.25,4294965801,2020-09-02 14:45:13,2806087
1,1330,1836.25,4294965801,2020-09-02 14:45:14,2806178
1,1330,1836.25,4294965801,2020-09-02 14:45:14,2806192
1,1330,1836.35,4294965811,2020-09-02 14:45:16,2806492
1,1330,1836.35,4294965811,2020-09-02 14:45:17,2806492
1,1330,1836.4,4294965816,2020-09-02 14:45:17,2806533
1,1330,1836.4,4294965816,2020-09-02 14:45:19,2806553
1,1330,1836.4,4294965816,2020-09-02 14:45:19,2806553
1,1330,1836.4,4294965816,2020-09-02 14:45:20,2806553
1,1330,1836.4,4294965816,2020-09-02 14:45:22,2806640
1,1330,1836.25,4294965801,2020-09-02 14:45:23,2806702
1,1330,1836.25,4294965801,2020-09-02 14:45:23,2806702
1,1330,1836.4,4294965816,2020-09-02 14:45:24,2806703
1,1330,1836.3,4294965806,2020-09-02 14:45:26,2806903
1,1330,1836.3,4294965806,2020-09-02 14:45:26,2806903
1,1330,1836.4,4294965816,2020-09-02 14:45:28,2806905
1,1330,1836.3,4294965806,2020-09-02 14:45:29,2807035
1,1330,1836.3,4294965806,2020-09-02 14:45:30,2807133
1,1330,1836.3,4294965806,2020-09-02 14:45:30,2807133
1,1330,1836.4,4294965816,2020-09-02 14:45:31,2808733
1,1330,1836.4,4294965816,2020-09-02 14:45:33,2808908
1,1330,1836.5,4294965826,2020-09-02 14:45:34,2809035
1,1330,1836.5,4294965826,2020-09-02 14:45:35,2809038
1,1330,1836.5,4294965826,2020-09-02 14:45:35,2809038
1,1330,1836.5,4294965826,2020-09-02 14:45:37,2809038
1,1330,1836.5,4294965826,2020-09-02 14:45:38,2809038
1,1330,1836.5,4294965826,2020-09-02 14:45:38,2809053
1,1330,1836.5,4294965826,2020-09-02 14:45:40,2809079
1,1330,1836.5,4294965826,2020-09-02 14:45:41,2809081
1,1330,1836.5,4294965826,2020-09-02 14:45:41,2809081
1,1330,1836.5,4294965826,2020-09-02 14:45:42,2809428
1,1330,1836.5,4294965826,2020-09-02 14:45:44,2809478
1,1330,1836.5,4294965826,2020-09-02 14:45:45,2809578
1,1330,1836.5,4294965826,2020-09-02 14:45:46,2809667
1,1330,1836.5,4294965826,2020-09-02 14:45:46,2809667
1,1330,1836.5,4294965826,2020-09-02 14:45:47,2809797
1,1330,1836.45,4294965821,2020-09-02 14:45:49,2809897
1,1330,1836.5,4294965826,2020-09-02 14:45:50,2810230
1,1330,1836.5,4294965826,2020-09-02 14:45:50,2810230
1,1330,1836.5,4294965826,2020-09-02 14:45:52,2810483
1,1330,1836.5,4294965826,2020-09-02 14:45:53,2810493
1,1330,1836.5,4294965826,2020-09-02 14:45:53,2810509
1,1330,1836.45,4294965821,2020-09-02 14:45:54,2810562
1,1330,1836.5,4294965826,2020-09-02 14:45:56,2810922
1,1330,1836.55,4294965831,2020-09-02 14:45:57,2811124
1,1330,1836.55,4294965831,2020-09-02 14:45:57,2811124
1,1330,1836.55,4294965831,2020-09-02 14:45:58,2811266
1,1330,1836.5,4294965826,2020-09-02 14:46:00,2811792
1,1330,1836.25,4294965801,2020-09-02 14:46:01,2812680
1,1330,1836.35,4294965811,2020-09-02 14:46:01,2812712
1,1330,1836.35,4294965811,2020-09-02 14:46:02,2812743
1,1330,1836.1,4294965786,2020-09-02 14:46:03,2813067
1,1330,1836.1,4294965786,2020-09-02 14:46:05,2813164
1,1330,1836.1,4294965786,2020-09-02 14:46:06,2813164
1,1330,1835.25,4294965701,2020-09-02 14:46:07,2813323
1,1330,1835.25,4294965701,2020-09-02 14:46:07,2813323
1,1330,1835.0,4294965676,2020-09-02 14:46:09,2815269
1,1330,1835.0,4294965676,2020-09-02 14:46:10,2816257
1,1330,1834.8,4294965656,2020-09-02 14:46:11,2818437
1,1330,1835.0,4294965676,2020-09-02 14:46:11,2818438
1,1330,1835.3,4294965706,2020-09-02 14:46:12,2820256
1,1330,1835.3,4294965706,2020-09-02 14:46:13,2820256
1,1330,1835.0,4294965676,2020-09-02 14:46:15,2820446
1,1330,1835.0,4294965676,2020-09-02 14:46:16,2824642
1,1330,1835.15,4294965691,2020-09-02 14:46:17,2824794
1,1330,1835.15,4294965691,2020-09-02 14:46:17,2824794
1,1330,1835.0,4294965676,2020-09-02 14:46:18,2826771
1,1330,1835.0,4294965676,2020-09-02 14:46:20,2826771
1,1330,1835.3,4294965706,2020-09-02 14:46:21,2826825
1,1330,1835.0,4294965676,2020-09-02 14:46:21,2826826
1,1330,1835.65,4294965741,2020-09-02 14:46:22,2827530
1,1330,1835.65,4294965741,2020-09-02 14:46:24,2827576
1,1330,1835.35,4294965711,2020-09-02 14:46:25,2827577
1,1330,1835.65,4294965741,2020-09-02 14:46:26,2828161
1,1330,1835.65,4294965741,2020-09-02 14:46:27,2828211
1,1330,1835.65,4294965741,2020-09-02 14:46:28,2828211
1,1330,1835.65,4294965741,2020-09-02 14:46:29,2828238
1,1330,1836.2,4294965796,2020-09-02 14:46:29,2828539
1,1330,1836.3,4294965806,2020-09-02 14:46:31,2828560
1,1330,1836.0,4294965776,2020-09-02 14:46:32,2828660
1,1330,1836.0,4294965776,2020-09-02 14:46:33,2828667
1,1330,1836.15,4294965791,2020-09-02 14:46:34,2828869
1,1330,1836.15,4294965791,2020-09-02 14:46:34,2828869
1,1330,1836.0,4294965776,2020-09-02 14:46:35,2829012
1,1330,1836.0,4294965776,2020-09-02 14:46:37,2829017
1,1330,1836.0,4294965776,2020-09-02 14:46:38,2829017
1,1330,1836.0,4294965776,2020-09-02 14:46:39,2829105
1,1330,1836.0,4294965776,2020-09-02 14:46:39,2829105
1,1330,1836.1,4294965786,2020-09-02 14:46:41,2829130
1,1330,1836.1,4294965786,2020-09-02 14:46:42,2829363
1,1330,1836.1,4294965786,2020-09-02 14:46:42,2829249
1,1330,1836.1,4294965786,2020-09-02 14:46:43,2829363
1,1330,1836.1,4294965786,2020-09-02 14:46:45,2829500
1,1330,1836.1,4294965786,2020-09-02 14:46:46,2829520
1,1330,1836.0,4294965776,2020-09-02 14:46:47,2829521
1,1330,1836.1,4294965786,2020-09-02 14:46:48,2829636
1,1330,1836.1,4294965786,2020-09-02 14:46:48,2829636
1,1330,1836.05,4294965781,2020-09-02 14:46:50,2829670
1,1330,1836.0,4294965776,2020-09-02 14:46:51,2829680
1,1330,1836.05,4294965781,2020-09-02 14:46:51,2829700
1,1330,1836.05,4294965781,2020-09-02 14:46:53,2830552
1,1330,1836.05,4294965781,2020-09-02 14:46:54,2830561
1,1330,1836.05,4294965781,2020-09-02 14:46:54,2830561
1,1330,1836.0,4294965776,2020-09-02 14:46:56,2830631
1,1330,1836.05,4294965781,2020-09-02 14:46:57,2830761
1,1330,1836.05,4294965781,2020-09-02 14:46:58,2830814
1,1330,1836.05,4294965781,2020-09-02 14:46:58,2830814
1,1330,1836.0,4294965776,2020-09-02 14:47:00,2830823
1,1330,1836.0,4294965776,2020-09-02 14:47:01,2830824
1,1330,1836.0,4294965776,2020-09-02 14:47:01,2830824
1,1330,1836.05,4294965781,2020-09-02 14:47:02,2830910
1,1330,1836.0,4294965776,2020-09-02 14:47:04,2830918
1,1330,1836.0,4294965776,2020-09-02 14:47:05,2830918
1,1330,1836.0,4294965776,2020-09-02 14:47:05,2830918
1,1330,1835.9,4294965766,2020-09-02 14:47:06,2831718
1,1330,1835.6,4294965736,2020-09-02 14:47:07,2832199
1,1330,1835.6,4294965736,2020-09-02 14:47:08,2832199
1,1330,1835.0,4294965676,2020-09-02 14:47:09,2832219
1,1330,1835.0,4294965676,2020-09-02 14:47:10,2832229
1,1330,1835.0,4294965676,2020-09-02 14:47:12,2832229
1,1330,1835.0,4294965676,2020-09-02 14:47:13,2832229
1,1330,1835.0,4294965676,2020-09-02 14:47:14,2832534
1,1330,1835.15,4294965691,2020-09-02 14:47:15,2832539
1,1330,1835.1,4294965686,2020-09-02 14:47:16,2832551
1,1330,1835.1,4294965686,2020-09-02 14:47:16,2832551
1,1330,1835.0,4294965676,2020-09-02 14:47:17,2832653
1,1330,1835.0,4294965676,2020-09-02 14:47:18,2832753
1,1330,1835.05,4294965681,2020-09-02 14:47:20,2832803
1,1330,1835.05,4294965681,2020-09-02 14:47:21,2832803
1,1330,1835.05,4294965681,2020-09-02 14:47:22,2832803
1,1330,1835.05,4294965681,2020-09-02 14:47:22,2832803
1,1330,1835.0,4294965676,2020-09-02 14:47:23,2832956
1,1330,1835.1,4294965686,2020-09-02 14:47:24,2836594
1,1330,1835.1,4294965686,2020-09-02 14:47:26,2837642
1,1330,1835.0,4294965676,2020-09-02 14:47:27,2839026
1,1330,1835.0,4294965676,2020-09-02 14:47:28,2839031
1,1330,1835.0,4294965676,2020-09-02 14:47:28,2839031
1,1330,1835.0,4294965676,2020-09-02 14:47:29,2839031
1,1330,1835.1,4294965686,2020-09-02 14:47:30,2839038
1,1330,1835.0,4294965676,2020-09-02 14:47:31,2839049
1,1330,1835.1,4294965686,2020-09-02 14:47:33,2839066
1,1330,1835.15,4294965691,2020-09-02 14:47:34,2839502
1,1330,1835.15,4294965691,2020-09-02 14:47:35,2839505
1,1330,1835.15,4294965691,2020-09-02 14:47:35,2839505
1,1330,1835.1,4294965686,2020-09-02 14:47:36,2839559
1,1330,1835.1,4294965686,2020-09-02 14:47:38,2839848
1,1330,1835.1,4294965686,2020-09-02 14:47:39,2839898
1,1330,1835.1,4294965686,2020-09-02 14:47:39,2839900
1,1330,1835.25,4294965701,2020-09-02 14:47:40,2840368
1,1330,1835.5,4294965726,2020-09-02 14:47:42,2840464
1,1330,1835.4,4294965716,2020-09-02 14:47:43,2840525
1,1330,1835.4,4294965716,2020-09-02 14:47:44,2840525
1,1330,1835.4,4294965716,2020-09-02 14:47:44,2840525
1,1330,1835.4,4294965716,2020-09-02 14:47:45,2840525
1,1330,1835.4,4294965716,2020-09-02 14:47:46,2841036
1,1330,1835.4,4294965716,2020-09-02 14:47:47,2841036
1,1330,1835.4,4294965716,2020-09-02 14:47:48,2841036
1,1330,1835.4,4294965716,2020-09-02 14:47:49,2841049
1,1330,1835.4,4294965716,2020-09-02 14:47:51,2841074
1,1330,1835.4,4294965716,2020-09-02 14:47:52,2841324
1,1330,1835.9,4294965766,2020-09-02 14:47:53,2841364
1,1330,1836.0,4294965776,2020-09-02 14:47:53,2841394
1,1330,1835.35,4294965711,2020-09-02 14:47:54,2841434
1,1330,1835.35,4294965711,2020-09-02 14:47:55,2841446
1,1330,1835.35,4294965711,2020-09-02 14:47:57,2841446
1,1330,1835.35,4294965711,2020-09-02 14:47:58,2841488
1,1330,1835.35,4294965711,2020-09-02 14:47:59,2841624
1,1330,1835.3,4294965706,2020-09-02 14:48:00,2841809
1,1330,1835.3,4294965706,2020-09-02 14:48:00,2841809
1,1330,1835.3,4294965706,2020-09-02 14:48:01,2842213
1,1330,1835.3,4294965706,2020-09-02 14:48:03,2842227
1,1330,1835.35,4294965711,2020-09-02 14:48:04,2842477
1,1330,1835.35,4294965711,2020-09-02 14:48:05,2842477
1,1330,1835.35,4294965711,2020-09-02 14:48:06,2842727
1,1330,1835.35,4294965711,2020-09-02 14:48:06,2842727
1,1330,1835.35,4294965711,2020-09-02 14:48:07,2842727
1,1330,1835.35,4294965711,2020-09-02 14:48:09,2842727
1,1330,1835.35,4294965711,2020-09-02 14:48:10,2842777
1,1330,1835.3,4294965706,2020-09-02 14:48:11,2842784
1,1330,1835.35,4294965711,2020-09-02 14:48:12,2842809
1,1330,1835.35,4294965711,2020-09-02 14:48:12,2842810
1,1330,1835.3,4294965706,2020-09-02 14:48:14,2843303
1,1330,1835.3,4294965706,2020-09-02 14:48:14,2843303
1,1330,1835.35,4294965711,2020-09-02 14:48:15,2843319
1,1330,1835.3,4294965706,2020-09-02 14:48:16,2843413
1,1330,1835.35,4294965711,2020-09-02 14:48:18,2843433
1,1330,1835.5,4294965726,2020-09-02 14:48:19,2844183
1,1330,1835.5,4294965726,2020-09-02 14:48:19,2844183
1,1330,1835.3,4294965706,2020-09-02 14:48:20,2844187
1,1330,1835.3,4294965706,2020-09-02 14:48:22,2844187
1,1330,1835.35,4294965711,2020-09-02 14:48:22,2844217
1,1330,1835.35,4294965711,2020-09-02 14:48:24,2844319
1,1330,1835.3,4294965706,2020-09-02 14:48:25,2844339
1,1330,1835.3,4294965706,2020-09-02 14:48:25,2844339
1,1330,1835.3,4294965706,2020-09-02 14:48:27,2844389
1,1330,1835.35,4294965711,2020-09-02 14:48:28,2844525
1,1330,1835.35,4294965711,2020-09-02 14:48:28,2844525
1,1330,1835.3,4294965706,2020-09-02 14:48:29,2844560
1,1330,1835.3,4294965706,2020-09-02 14:48:30,2844568
1,1330,1835.35,4294965711,2020-09-02 14:48:32,2844606
1,1330,1835.3,4294965706,2020-09-02 14:48:33,2844616
1,1330,1835.35,4294965711,2020-09-02 14:48:34,2844941
1,1330,1835.35,4294965711,2020-09-02 14:48:34,2844941
1,1330,1835.35,4294965711,2020-09-02 14:48:35,2845041
1,1330,1835.35,4294965711,2020-09-02 14:48:37,2845079
1,1330,1835.35,4294965711,2020-09-02 14:48:38,2845200
1,1330,1835.35,4294965711,2020-09-02 14:48:38,2845207
1,1330,1835.35,4294965711,2020-09-02 14:48:40,2845212
1,1330,1835.35,4294965711,2020-09-02 14:48:41,2845512
1,1330,1835.35,4294965711,2020-09-02 14:48:41,2845512
1,1330,1835.35,4294965711,2020-09-02 14:48:43,2845518
1,1330,1835.35,4294965711,2020-09-02 14:48:44,2845762
1,1330,1835.35,4294965711,2020-09-02 14:48:45,2845772
1,1330,1835.35,4294965711,2020-09-02 14:48:45,2845772
1,1330,1835.35,4294965711,2020-09-02 14:48:47,2845773
1,1330,1835.35,4294965711,2020-09-02 14:48:48,2845838
1,1330,1835.3,4294965706,2020-09-02 14:48:49,2845888
1,1330,1835.3,4294965706,2020-09-02 14:48:49,2846138
1,1330,1835.35,4294965711,2020-09-02 14:48:51,2846261
1,1330,1835.35,4294965711,2020-09-02 14:48:52,2846363
1,1330,1835.35,4294965711,2020-09-02 14:48:52,2846363
1,1330,1835.35,4294965711,2020-09-02 14:48:53,2846378
1,1330,1835.35,4294965711,2020-09-02 14:48:54,2846384
1,1330,1835.35,4294965711,2020-09-02 14:48:56,2846384
1,1330,1835.3,4294965706,2020-09-02 14:48:56,2846484
1,1330,1835.3,4294965706,2020-09-02 14:48:57,2846600
1,1330,1835.35,4294965711,2020-09-02 14:48:59,2846603
1,1330,1835.35,4294965711,2020-09-02 14:49:00,2846618
1,1330,1835.0,4294965676,2020-09-02 14:49:01,2849335
1,1330,1835.0,4294965676,2020-09-02 14:49:01,2849335
1,1330,1835.25,4294965701,2020-09-02 14:49:02,2850216
1,1330,1835.0,4294965676,2020-09-02 14:49:04,2850225
1,1330,1835.0,4294965676,2020-09-02 14:49:05,2850225
1,1330,1835.0,4294965676,2020-09-02 14:49:05,2850225
1,1330,1835.25,4294965701,2020-09-02 14:49:06,2850294
1,1330,1835.15,4294965691,2020-09-02 14:49:08,2850302
1,1330,1835.1,4294965686,2020-09-02 14:49:09,2850317
1,1330,1835.0,4294965676,2020-09-02 14:49:10,2850318
1,1330,1835.0,4294965676,2020-09-02 14:49:10,2850318
1,1330,1835.0,4294965676,2020-09-02 14:49:12,2850467
1,1330,1835.05,4294965681,2020-09-02 14:49:13,2850643
1,1330,1835.05,4294965681,2020-09-02 14:49:14,2852267
1,1330,1835.05,4294965681,2020-09-02 14:49:15,2852273
1,1330,1835.05,4294965681,2020-09-02 14:49:16,2852275
1,1330,1835.05,4294965681,2020-09-02 14:49:16,2852275
1,1330,1835.05,4294965681,2020-09-02 14:49:17,2852658
1,1330,1835.05,4294965681,2020-09-02 14:49:19,2852673
1,1330,1835.05,4294965681,2020-09-02 14:49:20,2852703
1,1330,1835.05,4294965681,2020-09-02 14:49:21,2852703
1,1330,1835.05,4294965681,2020-09-02 14:49:22,2852703
1,1330,1835.05,4294965681,2020-09-02 14:49:23,2853916
1,1330,1835.05,4294965681,2020-09-02 14:49:23,2852719
1,1330,1835.15,4294965691,2020-09-02 14:49:24,2855514
1,1330,1835.05,4294965681,2020-09-02 14:49:26,2855637
1,1330,1835.05,4294965681,2020-09-02 14:49:27,2855836
1,1330,1835.05,4294965681,2020-09-02 14:49:27,2855836
1,1330,1835.0,4294965676,2020-09-02 14:49:29,2855838
1,1330,1835.0,4294965676,2020-09-02 14:49:30,2855930
1,1330,1835.0,4294965676,2020-09-02 14:49:30,2855930
1,1330,1835.05,4294965681,2020-09-02 14:49:31,2856092
1,1330,1835.0,4294965676,2020-09-02 14:49:33,2856239
1,1330,1835.0,4294965676,2020-09-02 14:49:33,2856239
1,1330,1835.0,4294965676,2020-09-02 14:49:34,2856239
1,1330,1835.0,4294965676,2020-09-02 14:49:36,2856246
1,1330,1835.0,4294965676,2020-09-02 14:49:37,2856297
